Seq_id	Size	Description
100	678	R_scaffold_53
101	663	R_scaffold_54
102	653	R_scaffold_55
103	649	R_scaffold_56
104	598	R_scaffold_57
--------------------------------------------------------------------------------
Degree	Count	Total	Seq 1	Seq 2	Seq 3	Seq 4	Seq 5	Seq 6	Seq 7	Seq 8	Seq 9	Seq 10	Seq 11	Seq 12	Seq 13	Seq 14	Seq 15	Seq 16	Seq 17	Seq 18	Seq 19	Seq 20	Seq 21	Seq 22	Seq 23	Seq 24	Seq 25	Seq 26	Seq 27	Seq 28	Seq 29	Seq 30	Seq 31	Seq 32	Seq 33	Seq 34	Seq 35	Seq 36	Seq 37	Seq 38	Seq 39	Seq 40	Seq 41	Seq 42	Seq 43	Seq 44	Seq 45	Seq 46	Seq 47	Seq 48	Seq 49	Seq 50	Seq 51	Seq 52	Seq 53	Seq 54	Seq 55	Seq 56	Seq 57	Seq 58	Seq 59	Seq 60	Seq 61	Seq 62	Seq 63	Seq 64	Seq 65	Seq 66	Seq 67	Seq 68	Seq 69	Seq 70	Seq 71	Seq 72	Seq 73	Seq 74	Seq 75	Seq 76	Seq 77	Seq 78	Seq 79	Seq 80	Seq 81	Seq 82	Seq 83	Seq 84	Seq 85	Seq 86	Seq 87	Seq 88	Seq 89	Seq 90	Seq 91	Seq 92	Seq 93	Seq 94	Seq 95	Seq 96	Seq 97	Seq 98	Seq 99	Seq 100	Seq 101	Seq 102	Seq 103	Seq 104
2	43	99.46%	99.79%	99.58%	96.55%	99.93%	100.00%	99.32%	99.60%	99.72%	99.83%	99.98%	100.00%	99.98%	99.80%	99.86%	99.99%	100.00%	99.95%	99.40%	99.46%	99.66%	100.00%	100.00%	98.98%	99.86%	99.87%	98.89%	99.84%	99.88%	99.12%	100.00%	100.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	99.90%	99.47%	99.91%	96.51%	99.76%	100.00%	99.96%	100.00%	100.00%	99.72%	99.83%	100.00%	99.97%	100.00%	99.70%	85.81%	99.98%	99.98%	99.95%	99.99%	99.99%	100.00%	100.00%	100.00%	98.73%	98.63%	100.00%	100.00%	100.00%	100.00%	100.00%	98.83%	99.95%	99.94%	99.88%	99.00%	99.98%	99.05%	0.00%	100.00%	100.00%	99.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	
All	43	99.46%	99.79%	99.58%	96.55%	99.93%	100.00%	99.32%	99.60%	99.72%	99.83%	99.98%	100.00%	99.98%	99.80%	99.86%	99.99%	100.00%	99.95%	99.40%	99.46%	99.66%	100.00%	100.00%	98.98%	99.86%	99.87%	98.89%	99.84%	99.88%	99.12%	100.00%	100.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	99.90%	99.47%	99.91%	96.51%	99.76%	100.00%	99.96%	100.00%	100.00%	99.72%	99.83%	100.00%	99.97%	100.00%	99.70%	85.81%	99.98%	99.98%	99.95%	99.99%	99.99%	100.00%	100.00%	100.00%	98.73%	98.63%	100.00%	100.00%	100.00%	100.00%	100.00%	98.83%	99.95%	99.94%	99.88%	99.00%	99.98%	99.05%	0.00%	100.00%	100.00%	99.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	
--------------------------------------------------------------------------------
